ID,TARGET,units
2024-07-11_B09KDVXTP4,0,29.34549988
2024-07-11_B09KDTS4DC,0,29.34570656
2024-07-11_B09KDR64LT,0,29.34581395
2024-07-11_B09MR3XT5G,0,29.34586974
2024-07-11_B09KDNYCYR,0,22.57455398
2024-07-11_B09KDN7PYR,0,27.06676184
2024-07-11_B09KDLQ2GW,0,29.81041374
2024-07-11_B0BDRQWBK9,0,36.75836218
2024-07-11_B09KDPXYG3,0,37.47351664
2024-07-11_B09KDW1YKQ,0,39.22797383
2024-07-11_B09KT5HMNY,0,41.13106937
2024-07-11_B09KDYY3SB,0,41.32598694
2024-07-11_B09KDZQJ6P,0,42.10327094
2024-07-11_B09KSXP3HN,0,42.58051889
2024-07-11_B09KSYL73R,0,42.68492657
2024-07-11_B09KTF8ZDQ,0,42.97138447
2024-07-11_B09KTFXX6L,0,43.08591305
2024-07-11_B09KTJRHC7,0,43.14309621
2024-07-11_B09KTMKDKJ,0,43.23663818
2024-07-11_B09KTMLQ1N,0,43.26530544
2024-07-11_B09MR2FY5D,0,43.2920973
2024-07-11_B09MR2MLZH,0,43.32012441
2024-07-11_B09MR3Y296,0,43.32850169
2024-07-11_B09KDXJJ6W,0,93.05482486
2024-07-11_B09KDQ2BWY,0,89.18707237
2024-07-11_B0B31V3PKG,0,121.6894166
2024-07-11_B09MR36MLJ,0,112.1135815
2024-07-11_B09X1F1L26,0,129.4028212
2024-07-11_B0B31R1ZBV,0,118.6359292
2024-07-11_B09X1JTK49,0,130.9855347
2024-07-11_B09X1HV1NL,0,120.9047721
2024-07-11_B09X1FWK8Z,0,130.9067554
2024-07-11_B09X1F8C23,0,121.9920112
2024-07-11_B09MR56Q9N,0,130.4384854
2024-07-11_B09X1DHRLN,0,122.7004849
2024-07-11_B09MR5WS3Y,0,129.9258327
2024-07-11_B09MR4Z3H8,0,123.2499058
2024-07-11_B09MR4Z3H9,0,129.4549452
2024-07-11_B0B31T1XMH,0,123.7065672
2024-07-11_B0B31SM3ZR,0,129.0417688
2024-07-11_B0B69FBGN1,0,124.0951492
2024-07-11_B0B31VFJ6Q,0,128.6841413
2024-07-11_B0B31VTH56,0,124.4282931
2024-07-11_B0B31Y1FDZ,0,128.3758949
2024-07-11_B0B699PLXD,0,124.7145823
2024-07-11_B0B69B8R3C,0,128.1105594
2024-07-11_B0B69C4GST,0,124.960788
2024-07-11_B0B69DD2C7,0,127.8822548
2024-07-11_B0B69DK8JN,0,125.172571
2024-07-11_B0B69G3YRM,0,127.6858381
2024-07-11_B0B69GN5KJ,0,491.2231808
2024-07-11_B0B69N4B1S,0,551.1756751
2024-07-11_B09MR4G722,0,558.492719
2024-07-11_B09MR3RSW8,0,559.3857449
2024-07-11_B09MR4B13C,0,559.4947363
2024-07-11_B0BRCXQMS5,0,559.5080385
2024-07-11_B0BNKZCWFL,0,559.5096619
2024-07-11_B0BRCXDHBX,0,559.5098601
2024-07-11_B0BG2T78CJ,0,559.5098843
2024-07-11_B0BG2Z8CY4,0,559.5098872
2024-07-11_B0BGDWGRQB,0,559.5098876
2024-07-11_B0BGDX2Z3L,0,559.5098876
2024-07-11_B0BGDXM13S,0,559.5098876
2024-07-11_B0BGDXV7FD,0,559.5098876
2024-07-11_B0BGDZLDX2,0,559.5098876
2024-07-11_B0BNKYZD2Z,0,559.5098876
2024-07-11_B0BNKZ88Z5,0,559.5098876
2024-07-11_B0BNKZ9BJR,0,559.5098876
2024-07-11_B0BNKZBJX2,0,559.5098876
2024-07-11_B0BNKYPVM6,0,559.5098876
2024-07-11_B0BNL11QD8,0,559.5098876
2024-07-11_B0BNL4S6MB,0,559.5098876
2024-07-11_B0BRCW79VK,0,559.5098876
2024-07-11_B0BRCW2B64,0,84.97316434
2024-07-11_B0BNL5BKMK,0,94.27614386
2024-07-11_B0BNL4Y2J9,0,108.1068605
2024-07-11_B0BNL4CB4X,0,111.0237654
2024-07-11_B0BNL3J36Z,0,113.4285011
2024-07-11_B0BNL1CG6X,0,114.1315844
2024-07-11_B0BNL3RDG4,0,114.5711439
2024-07-11_B0B69SF1BT,0,114.725278
2024-07-11_B0BRCXJRX6,0,114.8084294
2024-07-11_B0BSLWJKSX,0,114.8407732
2024-07-11_B0BRCXCXCV,0,114.8568518
2024-07-11_B0CY5QQ49F,0,114.8634889
2024-07-11_B0BG2PD396,0,114.8666398
2024-07-11_B0BDRTZTGX,0,114.8679855
2024-07-11_B0BRCXP7VN,0,114.868608
2024-07-11_B0BRCXQRC9,0,114.868879
2024-07-11_B0BRCXXBG2,0,224.3937142
2024-07-11_B0BRCY8QMH,0,209.4199271
2024-07-11_B0BRCYJ33N,0,197.5698738
2024-07-11_B0BRCYJ4SR,0,188.1919012
2024-07-11_B0BRCYK4JK,0,180.7703001
2024-07-11_B0BRCYQNSW,0,174.8969449
2024-07-11_B0BRCYV77T,0,170.2488508
2024-07-11_B0BRDCBGFD,0,166.5704117
2024-07-11_B0BRDCJWJC,0,163.6593445
2024-07-11_B0BRCXSTKW,0,161.3555652
2024-07-11_B0CFV6V981,0,159.5323853
2024-07-11_B0C9JLKFPZ,0,158.0895453
2024-07-11_B0CY5KFQBD,0,156.9477012
2024-07-11_B0CY5LR4VX,0,156.0440611
2024-07-11_B0CR4C5WXS,0,155.3289325
2024-07-11_B0CR4BK4FW,0,154.7629894
2024-07-11_B0CR4C98FS,0,154.3151097
2024-07-11_B0CR4BG4ZW,0,153.9606636
2024-07-11_B0CR49NR3B,0,153.6801598
2024-07-11_B0CR49N6MQ,0,153.4581729
2024-07-11_B0CR49BQRS,0,153.2824955
2024-07-11_B0CQVLFPBQ,0,125.2730505
2024-07-11_B0CR4BGLK5,0,125.2730505
2024-07-12_B09KDXJJ6W,0,125.2730505
2024-07-12_B09KDLQ2GW,0,125.2730505
2024-07-12_B0BG2PD396,0,125.2730505
2024-07-12_B09KDNYCYR,0,125.2730505
2024-07-12_B09KDPXYG3,0,125.2730505
2024-07-12_B09KDQ2BWY,0,125.2730505
2024-07-12_B09KDR64LT,0,125.2730505
2024-07-12_B09KDTHJ6V,0,125.2730505
2024-07-12_B09KDVXTP4,0,125.2730505
2024-07-12_B09KDW1YKQ,0,125.2730505
2024-07-12_B09KSYL73R,0,125.2730505
2024-07-12_B09MR36MLJ,0,125.2730505
2024-07-12_B09KDZQJ6P,0,125.2730505
2024-07-12_B09KSXP3HN,0,125.2730505
2024-07-12_B09KTF8ZDQ,0,125.2730505
2024-07-12_B09KTFXX6L,0,125.2730505
2024-07-12_B09KTJRHC7,0,32.09245308
2024-07-12_B09KTMKDKJ,0,254.8426825
2024-07-12_B09MR3RSW8,0,107.7031834
2024-07-12_B09KTMLQ1N,0,226.2613002
2024-07-12_B09KDYY3SB,0,130.7327226
2024-07-12_B09KDN7PYR,0,207.7051761
2024-07-12_B09X1F8C23,0,145.6843782
2024-07-12_B09MR3XT5G,0,195.6578323
2024-07-12_B09MR2FY5D,0,155.3915636
2024-07-12_B09X1HV1NL,0,187.8362369
2024-07-12_B09MR4Z3H8,0,161.6938388
2024-07-12_B09MR4B13C,0,182.7581588
2024-07-12_B09MR4Z3H9,0,165.7855163
2024-07-12_B09MR56Q9N,0,179.4612767
2024-07-12_B09MR5WS3Y,0,168.4419895
2024-07-12_B09X1DHRLN,0,177.320815
2024-07-12_B09X1F1L26,0,170.1666733
2024-07-12_B09MR3Y296,0,175.9311456
2024-07-12_B09X1FWK8Z,0,171.2864038
2024-07-12_B09X1JTK49,0,175.0289192
2024-07-12_B0B31R1ZBV,0,172.0133756
2024-07-12_B0B31T1XMH,0,174.4431594
2024-07-12_B0B31V3PKG,0,172.4853534
2024-07-12_B0B31VFJ6Q,0,174.0628618
2024-07-12_B0B31VTH56,0,172.7917794
2024-07-12_B0B699PLXD,0,44.48070228
2024-07-12_B0B69B8R3C,0,-7.612265
2024-07-12_B0B69FBGN1,0,41.45979109
2024-07-12_B0B69DK8JN,0,-4.766538763
2024-07-12_B0BDRTZTGX,0,38.7790907
2024-07-12_B0BRCYV77T,0,-2.241294253
2024-07-12_B0BG2T78CJ,0,36.40028706
2024-07-12_B0BGDX2Z3L,0,-0.000439262
2024-07-12_B0BRCXQRC9,0,34.28938097
2024-07-12_B0BGDXM13S,0,1.988053759
2024-07-12_B0BGDXV7FD,0,32.41620219
2024-07-12_B0BGDZLDX2,0,3.752605466
2024-07-12_B0BNKY8RQN,0,30.75397819
2024-07-12_B0BNKYZD2Z,0,5.318435817
2024-07-12_B0BNKZ88Z5,0,29.27895154
2024-07-12_B0BNKZCWFL,0,0.016243867
2024-07-12_B0BNL3J36Z,0,0.016243867
2024-07-12_B0BNKYPVM6,0,0.016243867
2024-07-12_B0BNL5BKMK,0,0.016243867
2024-07-12_B0BNL5HYLR,0,0.016243867
2024-07-12_B0BNL5JR7V,0,0.016243867
2024-07-12_B0BRCW2B64,0,0.016243867
2024-07-12_B0BRCW79VK,0,105.4921251
2024-07-12_B0BRCXCXCV,0,131.1923331
2024-07-12_B0BRCXDHBX,0,29.45015798
2024-07-12_B0B31Y1FDZ,0,114.0375799
2024-07-12_B0BRCXQMS5,0,75.2253537
2024-07-12_B0BNL46Y7W,0,92.51817066
2024-07-12_B0BRCXSTKW,0,82.5370817
2024-07-12_B0BRCXJRX6,0,90.5364645
2024-07-12_B0BRCY8QMH,0,86.59252089
2024-07-12_B0CR49NR3B,0,88.29089709
2024-07-12_B0CR49BQRS,0,88.13031982
2024-07-12_B0BRCYK4JK,0,88.27703922
2024-07-12_B0BRCYQNSW,0,88.36539132
2024-07-12_B0BRDCBGFD,0,88.37927622
2024-07-12_B0BRDCJWJC,0,88.49939762
2024-07-12_B0BSLVXHYJ,0,105.7195552
2024-07-12_B0C9JLKFPZ,0,113.705667
2024-07-12_B0CFV6V981,0,120.2836369
2024-07-12_B0CR49N6MQ,0,125.7017536
2024-07-12_B0BRCYJ33N,0,130.1645271
2024-07-12_B0CR4BG4ZW,0,133.8404072
2024-07-12_B0CR4BGLK5,0,136.8681418
2024-07-12_B0CR4BK4FW,0,139.3620146
2024-07-12_B0CR4C5WXS,0,141.4161582
2024-07-12_B0CR4C98FS,0,143.1081072
2024-07-12_B0CY5KFQBD,0,144.5017252
2024-07-12_B0CY5LR4VX,0,145.6496151
2024-07-12_B0BGDWGRQB,0,146.5951047
2024-07-12_B0CY5QQ49F,0,147.3738818
2024-07-12_B0BRCXXBG2,0,148.015342
2024-07-13_B09KDVXTP4,0,148.5436974
2024-07-13_B09KDTHJ6V,0,148.9788912
2024-07-13_B0BDRTZTGX,0,149.3373499
2024-07-13_B09KDQ2BWY,0,149.6326038
2024-07-13_B09KDN7PYR,0,149.8757974
2024-07-13_B09KDYY3SB,0,211.1470237
2024-07-13_B09KDR64LT,0,193.4048101
2024-07-13_B09KDW1YKQ,0,230.1908763
2024-07-13_B09KTF8ZDQ,0,224.1340459
2024-07-13_B09KDZQJ6P,0,230.7921277
2024-07-13_B09MR3XT5G,0,229.2202073
2024-07-13_B09KSXP3HN,0,230.4652538
2024-07-13_B09KTFXX6L,0,230.0978739
2024-07-13_B09KTJRHC7,0,230.3368653
2024-07-13_B09KTMKDKJ,0,230.2553724
2024-07-13_B09KTMLQ1N,0,230.3021697
2024-07-13_B09MR3Y296,0,230.2846151
2024-07-13_B09MR2FY5D,0,230.2939128
2024-07-13_B09KDXJJ6W,0,230.2901971
2024-07-13_B09KSYL73R,0,230.2920636
2024-07-13_B0B31T1XMH,0,230.2912856
2024-07-13_B0B69FBGN1,0,230.291663
2024-07-13_B09MR3RSW8,0,230.2915012
2024-07-13_B09MR4Z3H9,0,230.2915779
2024-07-13_B0B31R1ZBV,0,230.2915444
2024-07-13_B09MR5WS3Y,0,230.29156
2024-07-13_B09X1F1L26,0,230.2915531
2024-07-13_B09X1F8C23,0,453.5788608
2024-07-13_B09X1FWK8Z,0,451.541159
2024-07-13_B09X1HV1NL,0,449.8572719
2024-07-13_B09X1JTK49,0,448.4657652
2024-07-13_B09MR56Q9N,0,447.3158716
2024-07-13_B0B31Y1FDZ,0,446.3656389
2024-07-13_B0B31V3PKG,0,445.5803991
2024-07-13_B0B31VFJ6Q,0,444.9315037
2024-07-13_B0B699PLXD,0,444.3952788
2024-07-13_B0B69B8R3C,0,443.9521609
2024-07-13_B0B69C4GST,0,443.5859834
2024-07-13_B09KDLQ2GW,0,443.2833868
2024-07-13_B0B69DK8JN,0,443.0333313
2024-07-13_B09MR4B13C,0,442.8266941
2024-07-13_B09MR4Z3H8,0,442.6559361
2024-07-13_B0B69SF1BT,0,442.5148275
2024-07-13_B0BRCYQNSW,0,442.3982202
2024-07-13_B0BG2PD396,0,442.30186
2024-07-13_B0BNL5CJ8G,0,442.2222311
2024-07-13_B0BGDWGRQB,0,442.1564286
2024-07-13_B0BRCXQMS5,0,442.1020516
2024-07-13_B0BGDX2Z3L,0,442.0571163
2024-07-13_B0BGDXV7FD,0,442.0199834
2024-07-13_B0BNKY8RQN,0,441.9892979
2024-07-13_B0BNKYPVM6,0,441.9639406
2024-07-13_B0BNL3J36Z,0,441.9429861
2024-07-13_B0BRCXQRC9,0,441.92567
2024-07-13_B0BNL5BKMK,0,441.9113606
2024-07-13_B0BNL5HYLR,0,15.39651728
2024-07-13_B0BRCW79VK,0,17.96809412
2024-07-13_B0BRCXP7VN,0,17.82701526
2024-07-13_B0BRCXDHBX,0,19.9511384
2024-07-13_B0BRCXCXCV,0,21.741133
2024-07-13_B0BRCXJRX6,0,23.24955808
2024-07-13_B0BRCW2B64,0,24.52070507
2024-07-13_B0B69DD2C7,0,25.59189826
2024-07-13_B0BNKYZD2Z,0,0
2024-07-13_B0CR49BQRS,0,0
2024-07-13_B0BNKZ88Z5,0,0
2024-07-13_B0BG2T78CJ,0,0
2024-07-13_B0BRCXXBG2,0,0
2024-07-13_B0BRCYJ33N,0,0
2024-07-13_B0BRCYK4JK,0,0
2024-07-13_B0BNL5JR7V,0,0
2024-07-13_B0BRCYV77T,0,0
2024-07-13_B0BRDCBGFD,0,0
2024-07-13_B0BRDCJWJC,0,0
2024-07-13_B0C9JLKFPZ,0,0
2024-07-13_B0CFV6V981,0,0
2024-07-13_B0CR49N6MQ,0,0
2024-07-13_B0BSLVXHYJ,0,0
2024-07-13_B0CY5LR4VX,0,0
2024-07-13_B0CR4BG4ZW,0,0
2024-07-13_B0CR4BGLK5,0,0
2024-07-13_B0CR4BK4FW,0,0
2024-07-13_B0CR4C5WXS,0,0
2024-07-13_B0CR4C98FS,0,0
2024-07-13_B0CY5KFQBD,0,0
2024-07-13_B0CR49NR3B,0,0
2024-07-13_B0CY5QQ49F,0,0
2024-07-14_B09KDR64LT,0,0
2024-07-14_B09KDQ2BWY,0,0
2024-07-14_B09KDPXYG3,0,0
2024-07-14_B09KDYY3SB,0,0
2024-07-14_B09KDLQ2GW,0,2.021317618
2024-07-14_B0BDRTZTGX,0,2.271307003
2024-07-14_B09KDTHJ6V,0,2.483759045
2024-07-14_B09KDN7PYR,0,2.664310191
2024-07-14_B09KDW1YKQ,0,12.53048929
2024-07-14_B09MR2MLZH,0,12.75482768
2024-07-14_B09KDZQJ6P,0,13.63644906
2024-07-14_B09MR3RSW8,0,12.238294
2024-07-14_B09KSYL73R,0,12.238294
2024-07-14_B09KTF8ZDQ,0,6.39E-21
2024-07-14_B09KTFXX6L,0,6.39E-21
2024-07-14_B09KTJRHC7,0,6.39E-21
2024-07-14_B09KTMKDKJ,0,6.39E-21
2024-07-14_B09KTMLQ1N,0,6.39E-21
2024-07-14_B09MR3XT5G,0,6.39E-21
2024-07-14_B09KDXJJ6W,0,6.39E-21
2024-07-14_B09KSXP3HN,0,6.39E-21
2024-07-14_B09MR4Z3H9,0,6.39E-21
2024-07-14_B09MR3Y296,0,6.39E-21
2024-07-14_B0B31R1ZBV,0,6.39E-21
2024-07-14_B09MR36MLJ,0,6.39E-21
2024-07-14_B09MR56Q9N,0,6.39E-21
2024-07-14_B09MR5WS3Y,0,6.39E-21
2024-07-14_B09X1DHRLN,0,6.39E-21
2024-07-14_B09X1F1L26,0,6.39E-21
2024-07-14_B09X1F8C23,0,6.39E-21
2024-07-14_B09X1HV1NL,0,6.39E-21
2024-07-14_B09X1JTK49,0,6.39E-21
2024-07-14_B09MR4B13C,0,6.39E-21
2024-07-14_B09MR4Z3H8,0,6.39E-21
2024-07-14_B0B31SM3ZR,0,6.39E-21
2024-07-14_B0B31T1XMH,0,6.39E-21
2024-07-14_B0B31V3PKG,0,6.39E-21
2024-07-14_B0B31VFJ6Q,0,6.39E-21
2024-07-14_B0B31VTH56,0,6.39E-21
2024-07-14_B0B31Y1FDZ,0,444.0682055
2024-07-14_B0B699PLXD,0,570.4515663
2024-07-14_B0B69B8R3C,0,669.1794652
2024-07-14_B0B69DD2C7,0,746.3035261
2024-07-14_B0B69DK8JN,0,806.5511445
2024-07-14_B0BDRQWBK9,0,853.6152575
2024-07-14_B09MR2FY5D,0,890.3807063
2024-07-14_B0BG2PD396,0,919.1010655
2024-07-14_B0BNL5BKMK,0,941.5367778
2024-07-14_B0BRCXQRC9,0,959.0630622
2024-07-14_B0BGDXM13S,0,972.7542097
2024-07-14_B0BGDXV7FD,0,983.4494328
2024-07-14_B0BGDZLDX2,0,991.8043055
2024-07-14_B0BNKYPVM6,0,998.3309481
2024-07-14_B0BNKYZD2Z,0,1003.429418
2024-07-14_B0BNKZ88Z5,0,1007.41223
2024-07-14_B0BNKZCWFL,0,1010.523515
2024-07-14_B0BRCXSTKW,0,1012.953982
2024-07-14_B0BGDWGRQB,0,1014.85261
2024-07-14_B0BRCXDHBX,0,1016.335776
2024-07-14_B0BNL5HYLR,0,1017.494393
2024-07-14_B0BRCXP7VN,0,1018.399479
2024-07-14_B0BRCXJRX6,0,1019.106512
2024-07-14_B0BRCXQMS5,0,1019.658831
2024-07-14_B0BRCXCXCV,0,1020.09029
2024-07-14_B0BRCW79VK,0,1020.427336
2024-07-14_B0BRCW2B64,0,1020.69063
2024-07-14_B0BGDX2Z3L,0,1020.896309
2024-07-14_B0BNL5CJ8G,0,4.55E-42
2024-07-14_B0CY5LR4VX,0,7.29E-42
2024-07-14_B0BNL3J36Z,0,6.50E-42
2024-07-14_B0CY5QQ49F,0,5.33E-42
2024-07-14_B0BRCY8QMH,0,5.04E-42
2024-07-14_B0BRCYJ33N,0,4.51E-42
2024-07-14_B0BRCYJ4SR,0,4.03E-42
2024-07-14_B0BRCYK4JK,0,3.64E-42
2024-07-14_B0BRCYQNSW,0,3.28E-42
2024-07-14_B0BRCYV77T,0,2.95E-42
2024-07-14_B0BRDCBGFD,0,2.65E-42
2024-07-14_B0BRDCJWJC,0,2.39E-42
2024-07-14_B0C9JLKFPZ,0,2.15E-42
2024-07-14_B0CFV6V981,0,1.93E-42
2024-07-14_B0CR49BQRS,0,1.74E-42
2024-07-14_B0BG2VYWSG,0,1.56E-42
2024-07-14_B0BRCXXBG2,0,1.41E-42
2024-07-14_B0CR49NR3B,0,1.27E-42
2024-07-14_B0CR4BG4ZW,0,1.14E-42
2024-07-14_B0CR4BGLK5,0,1.03E-42
2024-07-14_B0CR4BK4FW,0,9.23E-43
2024-07-14_B0CR4C5WXS,0,8.30E-43
2024-07-14_B0CR4C98FS,0,86.49703605
2024-07-14_B0CY5KFQBD,0,103.4261062
2024-07-14_B0CR49N6MQ,0,119.1195164
2024-07-15_B09KDTHJ6V,0,142.8951657
2024-07-15_B09KDR64LT,0,162.6248848
2024-07-15_B09KDLQ2GW,0,178.9971744
2024-07-15_B09KDQ2BWY,0,192.5833722
2024-07-15_B09MR3RSW8,0,203.8575907
2024-07-15_B09KDN7PYR,0,213.2132623
2024-07-15_B0BDRS6R5Z,0,220.9768682
2024-07-15_B09KDTS4DC,0,227.4193322
2024-07-15_B09KDYY3SB,0,232.7654744
2024-07-15_B09KDPXYG3,0,237.2018574
2024-07-15_B09KDVXTP4,0,240.8832959
2024-07-15_B09KSYL73R,0,243.9382596
2024-07-15_B09KDZQJ6P,0,246.4733566
2024-07-15_B09MR36MLJ,0,248.5770532
2024-07-15_B09KSXP3HN,0,250.3227612
2024-07-15_B09KT5HMNY,0,251.7714001
2024-07-15_B09KTF8ZDQ,0,252.9735223
2024-07-15_B09KTFXX6L,0,253.971078
2024-07-15_B09KTJRHC7,0,254.7988785
2024-07-15_B09KTMKDKJ,0,255.4858112
2024-07-15_B09KTMLQ1N,0,256.0558478
2024-07-15_B09KDW1YKQ,0,256.5288805
2024-07-15_B09KDXJJ6W,0,256.9214168
2024-07-15_B09X1JTK49,0,257.2471546
2024-07-15_B09MR3XT5G,0,257.5174613
2024-07-15_B09MR2FY5D,0,31.21708226
2024-07-15_B09MR4G722,0,39.96079398
2024-07-15_B09MR4Z3H8,0,52.49307925
2024-07-15_B09MR56Q9N,0,63.59422715
2024-07-15_B09MR5WS3Y,0,69.51631344
2024-07-15_B09X1DHRLN,0,74.59910029
2024-07-15_B09X1F1L26,0,80.56600031
2024-07-15_B09X1F8C23,0,84.98394147
2024-07-15_B09X1HV1NL,0,87.70077511
2024-07-15_B09MR4Z3H9,0,90.40461448
2024-07-15_B0B31Y1FDZ,0,93.05455651
2024-07-15_B0B31R1ZBV,0,94.87864506
2024-07-15_B0B31T1XMH,0,96.20971047
2024-07-15_B0B31V3PKG,0,97.54235508
2024-07-15_B0B31VFJ6Q,0,98.68588091
2024-07-15_B0B31VTH56,0,99.48108949
2024-07-15_B0B69B8R3C,0,100.1382395
2024-07-15_B0B69C4GST,0,100.7610433
2024-07-15_B0B69DD2C7,0,101.2545657
2024-07-15_B0B69DK8JN,0,101.6174759
2024-07-15_B0B69FBGN1,0,101.9355816
2024-07-15_B09MR3Y296,0,102.2177213
2024-07-15_B09MR2MLZH,0,2.119755328
2024-07-15_B09MR4B13C,0,2.281327619
2024-07-15_B0CR4C98FS,0,2.637330438
2024-07-15_B0BNL1MQ48,0,2.767290004
2024-07-15_B0BG2VYWSG,0,3.060173942
2024-07-15_B0BGDWGRQB,0,0.658555305
2024-07-15_B0BGDX2Z3L,0,0.658555305
2024-07-15_B0BGDXM13S,0,0.658555305
2024-07-15_B0BGDXV7FD,0,0.658555305
2024-07-15_B0BGDZLDX2,0,0.658555305
2024-07-15_B0BNKYZD2Z,0,0.658555305
2024-07-15_B0BNKZ88Z5,0,0.658555305
2024-07-15_B0BNKZCWFL,0,0.658555305
2024-07-15_B0BRCXQMS5,0,-0.007845844
2024-07-15_B0BNKYPVM6,0,0.005930523
2024-07-15_B0BRCXJRX6,0,-0.006613095
2024-07-15_B0BNL3ZV7H,0,0.004808084
2024-07-15_B0BRCXDHBX,0,-0.005591095
2024-07-15_B0BRCXCXCV,0,0.003877535
2024-07-15_B0BRCXP7VN,0,-0.004743814
2024-07-15_B0BNL5BKMK,0,0.003106072
2024-07-15_B0BRCW2B64,0,-0.004041384
2024-07-15_B0BNL5HYLR,0,0.002466497
2024-07-15_B0BNL5CJ8G,0,-0.00345904
2024-07-15_B0B69SF1BT,0,0.001936263
2024-07-15_B0BNL3J36Z,0,-0.002976253
2024-07-15_B0CY5QQ49F,0,0.001496677
2024-07-15_B0BRCW79VK,0,-0.002576002
2024-07-15_B0BG2PD396,0,0.001132242
2024-07-15_B0BRCXSTKW,0,-0.002244178
2024-07-15_B0BDRTZTGX,0,0.00083011
2024-07-15_B0BRCXQRC9,0,-0.001969082
2024-07-15_B0BRCXXBG2,0,0.00057963
2024-07-15_B0BRCY8QMH,0,-0.001741016
2024-07-15_B0BRCYJ33N,0,1.586844609
2024-07-15_B0BRCYK4JK,0,1.746453358
2024-07-15_B0BRCYQNSW,0,1.866329257
2024-07-15_B0BRCYV77T,0,1.956363362
2024-07-15_B0BRDCBGFD,0,2.023984463
2024-07-15_B0BRDCJWJC,0,2.074772031
2024-07-15_B0BRCYJ4SR,0,2.112916589
2024-07-15_B0CR4BK4FW,0,2.141565477
2024-07-15_B0CFV6V981,0,2.163082538
2024-07-15_B0CR49BQRS,0,2.179243163
2024-07-15_B0CR49N6MQ,0,2.191380776
2024-07-15_B0CR49NR3B,0,2.200496864
2024-07-15_B0CR4BG4ZW,0,2.207343602
2024-07-15_B0CR4BGLK5,0,2.212485919
2024-07-15_B0CY5LR4VX,0,2.216348112
2024-07-15_B0CR4C5WXS,0,2.219248855
2024-07-15_B0CY5KFQBD,0,2.221427489
2024-07-15_B0C9JLKFPZ,0,2.223063777
2024-07-16_B09KDTS4DC,0,2.224292728
2024-07-16_B09KSXP3HN,0,2.225215746
2024-07-16_B09KDTHJ6V,0,2.225908988
2024-07-16_B09KDW1YKQ,0,2.405957222
2024-07-16_B09KDVXTP4,0,2.784707608
2024-07-16_B09KDR64LT,0,2.719508248
2024-07-16_B09KDLQ2GW,0,3.004292636
2024-07-16_B09KDPXYG3,0,3.102046904
2024-07-16_B09KDNYCYR,0,3.094132683
2024-07-16_B0BGDXV7FD,0,3.125064905
2024-07-16_B09KDXJJ6W,0,3.143131123
2024-07-16_B09KDQ2BWY,0,3.143335176
2024-07-16_B09KDYY3SB,0,3.146475929
2024-07-16_B09MR36MLJ,0,3.149322819
2024-07-16_B09KSYL73R,0,3.149634727
2024-07-16_B09MR4D874,0,3.149946938
2024-07-16_B09KT5HMNY,0,3.150352277
2024-07-16_B09KTF8ZDQ,0,3.150440686
2024-07-16_B09KTFXX6L,0,3.150474411
2024-07-16_B09KTJRHC7,0,3.150528152
2024-07-16_B09KTMKDKJ,0,3.150546426
2024-07-16_B09KTMLQ1N,0,95.7879655
2024-07-16_B09MR2FY5D,0,106.7353746
2024-07-16_B09MR2MLZH,0,120.998321
2024-07-16_B09MR3XT5G,0,145.0936341
2024-07-16_B09MR3Y296,0,141.6297981
2024-07-16_B09MR4G722,0,146.424648
2024-07-16_B09KDZQJ6P,0,150.20783
2024-07-16_B09KDN7PYR,0,147.8784262
2024-07-16_B0B31SM3ZR,0,149.5578099
2024-07-16_B09MR4Z3H8,0,149.7336242
2024-07-16_B09X1JTK49,0,149.0549096
2024-07-16_B0B31VFJ6Q,0,149.6256414
2024-07-16_B0B31T1XMH,0,149.4521649
2024-07-16_B0B31SVP2Q,0,149.341855
2024-07-16_B09MR4B13C,0,149.5054485
2024-07-16_B0B31R1ZBV,0,149.4082927
2024-07-16_B09X1FWK8Z,0,149.4143643
2024-07-16_B09X1HV1NL,0,149.4498411
2024-07-16_B09X1F8C23,0,149.4154201
2024-07-16_B09X1F1L26,0,149.4283384
2024-07-16_B09MR56Q9N,0,149.4322398
2024-07-16_B09MR5WS3Y,0,149.4229938
2024-07-16_B0B31Y1FDZ,0,149.4290883
2024-07-16_B0B31VTH56,0,149.4279601
2024-07-16_B0BG2T78CJ,0,149.4262043
2024-07-16_B0B699PLXD,0,149.4282037
2024-07-16_B0B69C4GST,0,149.4272752
2024-07-16_B0B69DK8JN,0,149.4271804
2024-07-16_B0B69FBGN1,0,27.50632187
2024-07-16_B0B69GN5KJ,0,31.67312677
2024-07-16_B0B69N4B1S,0,35.24432907
2024-07-16_B0B69SF1BT,0,38.30506413
2024-07-16_B0BDRQWBK9,0,40.92829809
2024-07-16_B0BDRS6R5Z,0,43.1765673
2024-07-16_B0BDRTZTGX,0,45.10346917
2024-07-16_B0BG2PD396,0,46.75493992
2024-07-16_B0BGDWGRQB,0,48.17034963
2024-07-16_B09MR4Z3H9,0,49.38344085
2024-07-16_B0BGDX2Z3L,0,50.42313295
2024-07-16_B09MR3RSW8,0,0.043765857
2024-07-16_B0BGDZLDX2,0,0.054063044
2024-07-16_B0BNL3J36Z,0,0.056485756
2024-07-16_B0BRCXDHBX,0,0.057055769
2024-07-16_B0BNKYZD2Z,0,0.057189882
2024-07-16_B0BNKZ5BR1,0,0.057221435
2024-07-16_B0BNKZBJX2,0,0.057228859
